sys.exec.out.time {s},dyn.satellite.pos[0] {m},dyn.satellite.pos[1] {m},dyn.satellite.pos[2] {m},dyn.satellite.Rtrans[0][0] {--},dyn.satellite.Rtrans[0][1] {--},dyn.satellite.Rtrans[0][2] {--},dyn.satellite.Rtrans[1][0] {--},dyn.satellite.Rtrans[1][1] {--},dyn.satellite.Rtrans[1][2] {--},dyn.satellite.Rtrans[2][0] {--},dyn.satellite.Rtrans[2][1] {--},dyn.satellite.Rtrans[2][2] {--},dyn.satellite.vel[0] {m/s},dyn.satellite.vel[1] {m/s},dyn.satellite.vel[2] {m/s},dyn.satellite.force[0] {kg*m/s2},dyn.satellite.force[1] {kg*m/s2},dyn.satellite.force[2] {kg*m/s2},dyn.satellite.torque[0] {kg*m2/s2},dyn.satellite.torque[1] {kg*m2/s2},dyn.satellite.torque[2] {kg*m2/s2},dyn.satellite.main_engine.on {--},dyn.satellite.thruster_B1.on {--},dyn.satellite.thruster_B2.on {--},dyn.satellite.thruster_B3.on {--},dyn.satellite.thruster_B4.on {--},dyn.satellite.thruster_L1.on {--},dyn.satellite.thruster_L2.on {--},dyn.satellite.thruster_L3.on {--},dyn.satellite.thruster_L4.on {--},dyn.satellite.thruster_R1.on {--},dyn.satellite.thruster_R2.on {--},dyn.satellite.thruster_R3.on {--},dyn.satellite.thruster_R4.on {--},dyn.satellite.thruster_T1.on {--},dyn.satellite.thruster_T2.on {--},dyn.satellite.thruster_T3.on {--},dyn.satellite.thruster_T4.on {--}
               803.8,   4313502.577252724,   5343805.076598204,                   0,-1.555696218548668e-15,                   0,                   1,                   1,                   0,1.555696218548668e-15,                   0,                   1,                   0,  -5928.063080403746,   4785.113880157232,                   0,  -5308.288134696406,  -6576.200332375063,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               803.9,   4312909.744404459,   5344283.555104236,                   0,-1.555834996426747e-15,                   0,                   1,                   1,                   0,1.555834996426747e-15,                   0,                   1,                   0,  -5928.593872740122,   4784.456230682029,                   0,  -5307.558581952131,  -6576.789158194934,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                 804,   4312316.858480608,   5344761.967842377,                   0,-1.555973774304825e-15,                   0,                   1,                   1,                   0,1.555973774304825e-15,                   0,                   1,                   0,  -5929.124592117958,   4783.798522328291,                   0,   -5306.82896389192,  -6577.377903079439,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.1,   4311723.919488467,   5345240.314806739,                   0,-1.556112552182903e-15,                   0,                   1,                   1,                   0,1.556112552182903e-15,                   0,                   1,                   0,  -5929.655238530722,   4783.140755104111,                   0,  -5306.099280524745,  -6577.966567021327,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.2,   4311130.927435334,   5345718.595991435,                   0,-1.556251330060981e-15,                   0,                   1,                   1,                   0,1.556251330060981e-15,                   0,                   1,                   0,  -5930.185811971886,   4782.482929017585,                   0,  -5305.369531859589,  -6578.555150013357,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.3,   4310537.882328506,   5346196.811390581,                   0,-1.556390107939059e-15,                   0,                   1,                   1,                   0,1.556390107939059e-15,                   0,                   1,                   0,  -5930.716312434918,   4781.825044076807,                   0,  -5304.639717905431,  -6579.143652048285,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.4,    4309944.78417528,   5346674.960998289,                   0,-1.556528885817138e-15,                   0,                   1,                   1,                   0,1.556528885817138e-15,                   0,                   1,                   0,  -5931.246739913291,   4781.167100289874,                   0,  -5303.909838671254,  -6579.732073118868,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.5,   4309351.632982955,   5347153.044808677,                   0,-1.556667663695216e-15,                   0,                   1,                   1,                   0,1.556667663695216e-15,                   0,                   1,                   0,  -5931.777094400477,   4780.509097664883,                   0,  -5303.179894166038,  -6580.320413217868,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.6,   4308758.428758833,   5347631.062815862,                   0,-1.556806441573294e-15,                   0,                   1,                   1,                   0,1.556806441573294e-15,                   0,                   1,                   0,  -5932.307375889948,    4779.85103620993,                   0,  -5302.449884398771,  -6580.908672338042,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.7,   4308165.171510211,   5348109.015013959,                   0,-1.556945219451372e-15,                   0,                   1,                   1,                   0,1.556945219451372e-15,                   0,                   1,                   0,  -5932.837584375181,   4779.192915933115,                   0,  -5301.719809378426,  -6581.496850472147,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.8,   4307571.861244392,   5348586.901397089,                   0,-1.557083997329451e-15,                   0,                   1,                   1,                   0,1.557083997329451e-15,                   0,                   1,                   0,   -5933.36771984965,   4778.534736842535,                   0,  -5300.989669114001,  -6582.084947612954,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               804.9,   4306978.497968676,   5349064.721959368,                   0,-1.557222775207529e-15,                   0,                   1,                   1,                   0,1.557222775207529e-15,                   0,                   1,                   0,   -5933.89778230683,   4777.876498946292,                   0,  -5300.259463614469,  -6582.672963753218,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                 805,   4306385.081690365,   5349542.476694918,                   0,-1.557361553085607e-15,                   0,                   1,                   1,                   0,1.557361553085607e-15,                   0,                   1,                   0,  -5934.427771740198,   4777.218202252485,                   0,  -5299.529192888825,  -6583.260898885706,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
               805.1,   4305791.612416762,   5350020.165597859,                   0,-1.557500330963685e-15,                   0,                   1,                   1,                   0,1.557500330963685e-15,                   0,                   1,                   0,  -5934.957688143233,   4776.559846769215,                   0,   -5298.79885694605,  -6583.848753003181,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
